frequency_MHz,angle_deg,temperature_C,humidity_percent,voltage_V,gain_dBi
1474.1722139252524,94.21404614492614,36.643204141241156,30.11055389085543,4.596204329950852,11.859400551056439
2511.285751537849,88.91236766591993,31.565922369324902,50.94463491826525,4.88826374738153,8.022861987514982
2117.589095260529,326.2516489875732,26.967483058921303,43.38732564605942,4.477581843048465,3.6696132290542693
1877.585271554666,89.83663194582219,32.279520975853515,56.52816127136325,5.891961297600885,4.559519650535776
1080.8335527963857,97.90190140630716,27.70454844890504,60.995803480015944,5.8407462287090075,1.7530989771443557
1080.7901366051647,273.38337447046695,26.526998154184277,20.594690502504665,4.558065552429635,2.1565302970738336
904.550501902759,161.9063432821944,24.228186658835078,73.27041880646888,5.073649000194542,1.057087683775367
2359.1170623948833,279.6158005038652,21.240855966241405,69.91100043032185,4.659752976117976,-1.812333500431607
1882.0070211377758,23.531816723178686,28.050381467202772,45.64004703445656,5.307472319515689,2.505194175146553
2074.530640032882,175.52562972241836,30.79026744960066,23.70551548981728,5.254841538621164,4.590243637019217
837.0520897324444,12.100896065981747,29.51688164992555,72.84527778495352,5.4058527858066325,2.8985542038490775
2545.83773389159,22.555153243927627,27.920165360263205,86.86226123346927,5.165959223853943,4.386268882549241
2298.3967534407593,326.31748320398793,25.271269696516093,36.810611721540994,6.467703103194234,6.9167684415734385
1182.2103992208972,50.12833360233426,33.04123095842484,42.64672296159265,4.486038117494631,1.4159422714381544
1127.284940972781,191.67144561907816,23.414340400267076,32.86690226372705,4.144698322781743,0.7766629102229179
1130.128117736181,147.99441693625437,33.88013956921738,60.38552863413878,4.803454899649269,5.6302695432015994
1347.6360373271677,125.04359745318337,24.988914905366375,30.838897625321845,4.216005867219867,3.9288231189093006
1744.561576938028,323.94000444741806,26.237823813234826,44.933576042296565,4.253768864997004,3.672642513711948
1577.5010335558084,7.85642283917622,22.666074046921615,68.7909109753984,4.499342672901016,7.355796383051327
1324.2124523564753,238.96428702321208,27.492989265571815,59.20811881065439,4.538905547284187,0.021737848886902444
1901.335210500283,346.82199631687814,34.87656229238989,-5.0,4.52269094902497,2.6276663210464273
1051.0889491736752,201.6605460462631,32.578140442219784,49.41747212652793,5.259109475222706,1.90539191648537
,337.2560863319131,34.892110560140175,59.34776178362606,4.746905469457332,-2.684131529888983
1459.451317928645,18.812836542968554,32.61071272966968,20.41053095210129,4.91024271256376,5.823598202046698
1620.9259715906646,150.7655948666981,24.481650857348153,25.49569079175269,5.4471163872504675,6.3038358315980005
2213.3167305074244,93.65680474633842,28.346053878362213,81.68806474341082,4.616838737609287,4.706498269124413
1159.4128078850476,263.0955473930627,26.099004354412685,25.451529236390353,4.867727050647639,3.723678569431531
1725.6219891445007,353.26695257900883,36.6528745201952,69.47625173473537,5.182879993046458,0.913895354416603
1866.3462239516764,92.3508224799292,24.01605676786844,84.40267148763368,4.029216099689889,0.8872266834049047
883.6107428959959,235.5028565306668,34.46848844694556,38.94785230112117,3.8075472455247086,4.592424667578475
1893.580733422589,71.31514779350644,34.46476935054385,45.934400594166,5.173058664398861,4.781050200860516
1106.9434226371247,203.51889164577958,39.14810100858044,59.82449840913014,5.246007140283449,3.2642493288894543
917.0928673735032,167.01569520780103,27.951567036852513,81.71962787470093,6.032110067426205,1.009506474202139
2507.9939670559997,349.92191866735334,33.56161079790081,85.93339110822942,5.079047437933405,5.023408535711335
2538.137659534207,219.06981817072796,41.40825918269421,71.76942736778877,5.4098698586290475,7.003717360174551
2255.11522660963,125.82229395125476,26.911791615331516,26.063383259828584,4.902263678207013,3.5201793743762977
1348.3047845120673,41.07448255965601,22.3247987623382,66.84079088743955,5.148613610792543,0.34578282497709933
975.8098052114909,54.44885834457644,20.59994983046118,48.721260531086344,5.833628420874767,3.9389711458697168
2031.6194477218824,81.11409478244464,33.563560144306656,52.94906996437431,3.938003590937182,5.013726246354089
1592.2744887312824,90.34799808250727,20.584248959707082,23.440387324162394,5.20680812878584,3.819173397128305
1019.6688227206018,306.2217808228096,28.138404735310385,33.374349754245074,6.067793365038683,3.9738366005324393
1691.3184382002864,202.04020378170898,32.18656593519481,75.33595252735535,5.141017109604671,2.7313177027944193
861.8993380073931,188.42072809477193,30.92587768414957,51.777118313350186,5.825286481616424,2.19582396607833
2436.7767237418075,41.31679387291829,32.12722432092086,41.116356914180415,4.685393925235279,8.582565554218181
1265.8039668800304,309.6502896057966,31.11144927900427,46.88133517754707,4.9839762529181435,0.9471580927134823
1992.5401118371676,260.2131491550541,36.39432906656697,79.80796593279761,5.016762351194294,5.674050018444007
1361.0799369609397,24.360610284000572,25.238418096306013,72.42993121834698,3.8912044603206146,0.9721651114252947
1736.1224381200595,254.82063500271673,26.615024307707344,39.062077802675795,4.4159110860749,4.271068525356543
1784.0785028179034,195.67375824335258,26.13670277364588,28.22512881486613,4.451562460308007,7.016967675235653
1132.7380199459487,29.421124468840173,34.15095905931305,37.63987551508502,5.411033039016264,2.373085858541229
2545.252329976205,164.98823095031634,34.50199294197532,84.45295157383136,5.436076552842027,3.61232668010292
2195.239082050006,174.4906633668169,32.25612659659254,60.71121864948287,5.162018221353267,6.668643509794048
2491.09809481554,59.67883445877927,35.91746833444964,57.3436146121348,5.412051448427853,9.048078477871917
2410.689230769768,340.45133292010166,24.109795663118096,61.74755197847231,4.917925293639113,1.872853487041969
1876.2199618599532,305.9911337330383,38.336120557755685,45.621978602256064,5.600965834769772,2.455989275129502
2459.3736230416102,240.848041438479,37.61619310856129,76.4974914223659,5.004394221316036,5.8602014824926
959.2865036934551,166.42640196021858,33.67810998622873,56.630037451017486,5.028932023713378,4.666395926133946
1152.7691523544613,148.23559497042305,38.9089945438553,28.172353193815688,4.867203683368794,2.4362985576852867
881.4091200389685,234.3504481743435,21.71688396161113,29.034558738034406,5.342225238818214,-0.6658855086934015
1385.5945953738758,196.35547298648598,27.377759318686742,57.58014025518328,4.789400591693544,2.5537369214676637
1499.6191214410676,22.418318117478822,26.32348269659024,85.55991526495875,5.488215688599034,4.034593541555928
1288.4282571930125,184.5009535573194,33.607396618786716,41.58464851733391,4.433925429641997,2.7453936732572966
2291.727516473473,290.30530220382224,24.749296301989272,80.86788182014527,4.450541872635903,2.805687751855856
1442.1559880484606,165.3263559349049,33.78747574668743,73.48669106052155,5.343713377563252,1.118302237984749
1305.6821174372853,18.70436791953663,36.85268071998357,37.34687100348348,4.955727892708493,1.4995762471684646
1776.8529496848473,283.0601517782519,33.47601450042,22.543852382136972,4.773054291923436,3.527627355434166
1053.6636049545727,72.49096156895078,31.418755118307505,27.12930855996679,5.44502886623773,4.92780063094957
2243.9545653572713,93.10350055969396,25.060633295496253,70.99457536932081,4.696369292956958,3.3704395542953622
934.1911586235875,59.29428723562652,25.765745169373176,33.97688166284527,4.8998993728498155,1.3059331632219378
2576.3964858809313,118.87742335373912,36.248094526483335,45.98896443537757,5.69961397503558,3.367966209856966
2190.0405847339835,272.4305420479086,33.89674501952666,55.11894162044974,5.769571172905325,2.9921969130548627
1157.6882267615104,186.97890942141746,29.80490240311228,70.78277179151141,5.786199105135164,3.4181102848845404
809.9398108224843,73.75725869425652,27.91045227117055,27.926185628138775,4.858937111533044,6.2471189926997965
2267.830571218701,316.0188281347347,19.870960634443115,48.4456483694223,5.615351452492235,5.000318710087832
2072.343218925711,316.6494677825505,24.645737906577807,53.95510363998868,4.525523586115661,0.47084837422185544
2112.212902473777,313.40823301656246,39.55709543569861,57.85789447800778,4.54654856263897,1.2097102159823647
2188.286624034702,85.96663609735414,23.597722144987667,77.28524489766517,3.8247720736878197,4.153117708777508
933.2803731213627,162.44616390515571,30.947399106105404,32.017473653025185,5.836434100949265,4.7570955886310795
1445.2383113796907,354.596276210715,35.03721986597599,76.54820162786356,4.568010075461961,1.1915679988962355
1008.5643071452334,277.9244914715965,23.725386659988537,68.50148993876564,4.93673371012647,-4.3617585668025125
2353.5861665760685,9.780271641201534,30.923552373905416,58.91095699392715,4.544837829035858,4.3858591833781295
1921.9366282896042,23.47365285377714,34.689577687553275,68.96695092818004,5.34758262416507,5.174644157065326
1395.6164447347685,167.0152956524398,30.06249660953625,48.84124172661595,4.8121831696413295,4.1033588477212195
914.4050305148426,327.31927411016164,44.34201527833384,29.68783101776872,4.347591554783525,4.344319488513048
1359.768179088192,193.93264726297713,21.65700370560902,66.60356681857571,5.22083128209303,1.4704883443707186
1385.3299796481447,179.21250289234447,35.2936426494194,56.72706146799356,4.283134987594885,3.618054231270044
2113.2911210085153,37.97053198438701,29.135991313017676,64.75623603799428,4.581297137342254,5.066784309500099
1947.6034484393836,236.44083770074585,33.85960077418338,43.6599146719943,3.9465554426869596,5.288968244932985
2396.982936637388,295.9571378160812,32.20653575849623,83.48066041378851,4.288020943901197,2.7931526364263424
1649.9868652915088,136.95120270272244,26.334219014450017,61.11589080029039,5.089264584860239,3.1663437605389224
1015.2696426889431,279.2202663331179,31.1449819622967,25.978173900361167,4.017731980948538,1.7225081192681186
2083.840617001391,347.21159540429215,20.710492743008565,51.48627934931001,4.259427137689142,1.6327115781869208
2169.4130875104156,73.35592528596807,33.01623750285697,72.9449238320544,4.998815541933596,5.728471901102756
1810.2989556250932,188.39866723010687,31.49079232995263,75.58941932125907,4.728196551953474,3.0596292492635913
2187.74092391821,103.3696649104472,33.19330084321551,54.62179369346311,5.9960183179796545,6.490483930464747
1688.8320734559034,285.42759085218216,35.29059162543575,82.63232995819108,5.916948273012188,4.381359107630034
1740.9190928875892,207.9336117172167,31.838099201048554,38.73679060360083,4.5660387686244235,4.549611934608326
1569.5738330453892,228.44967031810936,30.740447098991382,48.741908806678666,5.278568809201741,1.7771738342890964
845.7544281393714,287.2490974617219,25.59465831669354,82.9017837398279,5.374641278439726,0.6130004818597388
994.204568587948,142.54937015848375,26.438896181754746,82.73797015301052,4.701260570987798,-2.2521119579254885
856.5725342361217,329.4324246265356,35.93367310088666,67.99989381772767,4.252229231750898,-2.274964550544135
1945.5387402748047,191.8903922086104,37.18167702852989,80.12863829855542,4.9938507753459715,3.853759108432654
1365.840765937388,56.863736220725286,28.80944781843973,26.214128686936284,4.9135771625929445,6.240149001515722
1715.427244096465,250.52368254076887,30.230013736266372,80.54964833454434,4.78211775151469,-1.1343305018689214
2433.6196530669677,285.5740861577716,25.47692812503117,42.44339345851587,5.221158434082243,3.2377341523847156
1248.726012467975,114.03420374430961,35.86378422633722,32.483205869975144,4.6246351964972,3.4945510111376614
1538.6892614641336,308.5845325195511,33.32708411845889,36.75588854394324,4.424001226210429,1.8402949044814187
2159.9920493774875,326.2115717156759,39.70608718231875,49.2577955609721,5.054541485174916,5.9691453198798525
1211.8366978849203,99.68561545601122,25.608384614101304,37.583440322312704,5.192985046284438,5.079390127484061
938.5638376918274,354.0677301774799,28.109960504908916,42.439731021154934,4.411677528049974,0.31071877174957735
1321.5526152447824,50.65615009755303,31.157229612627862,29.448494025014945,5.4640453054955405,4.327131726944879
1090.198317057208,72.72564062489639,33.23244768862885,40.73237358912989,4.114759431111961,1.2748948061651495
2473.4557742166317,66.32094212568941,28.92166181226184,60.05986701794008,4.710943270642178,8.4265278162621
2254.6166832159506,321.83629560283333,25.635194547731498,50.92975956637447,4.870995731901195,3.9534284069981904
1940.1267617187623,235.54531883698627,34.40703764461786,44.27031328651378,4.681888143674035,2.743216670159688
2368.629062337892,54.75754196001824,33.60567681272791,72.25164901999798,4.717469763224404,6.792107859565597
2246.609738418406,158.51643061260563,25.418629497181374,82.54569799753224,5.935537241154057,2.962847151749246
1135.8261059948645,221.50728902512873,36.777214005527476,72.97524560316779,4.57455795548055,0.8836868190522784
2406.60619728196,30.047070596177985,35.850993545983016,43.240049148237546,6.220610861235957,8.672444900738554
1770.8160354481713,317.66989262664197,30.671482486238965,72.11095174862876,5.218563389865526,-0.09089367704341078
2253.3922792953126,289.29727275895266,30.39798931188018,30.638612773183585,5.046027568655996,3.9479753551065153
2412.9643398622875,181.87443848758977,32.77028885557954,29.122259166390364,5.238120176693833,6.642458403494355
1372.4062549493551,348.1655814933014,25.69148464871871,-5.0,6.264963874625976,0.5031973068283768
998.0934641498181,150.3939525390359,30.15015739582041,76.53916583308398,4.503203498034276,2.3694363207824503
1210.2832925754951,354.27971485313924,19.2380822769541,37.24437730696113,4.439791040531805,4.009429118483014
1568.7940195272613,240.45119956930574,34.382278227514675,24.42773862290757,4.622566901714039,2.82809074026748
2272.4265786604874,228.48165837141892,22.192533887790702,29.219667464444857,5.0160715734822805,1.1928774686002082
2349.315049861418,59.7437623064826,37.51709914214499,80.1121477970706,4.137114437593714,1.0849489973445712
812.5138349561432,317.4939929896718,28.349399530167748,64.36482993231013,5.011169619659304,-0.730799200675337
1719.3451446396184,153.89628765142146,28.941665090344117,37.72408143589837,5.846773566706836,3.3353927397642007
1551.3398056678022,58.40402608169257,26.86133046957747,58.87070777297269,5.075703695312389,4.1996691195556695
1199.7940588473143,999.0,28.55980563038962,56.93057356977453,4.853657270512362,4.084945455538042
1015.7576612006291,201.51204610981773,37.092656725740184,65.88051849084628,4.690919775658187,-1.3675231511959511
1407.7073085265304,189.86386396416347,17.5609567173246,36.32312880951314,5.449255852275782,-1.1382756946118486
2497.2374670425343,258.9673040528971,36.38482693044094,80.50820910360784,4.587083613380976,3.9858656961262824
1381.7652776373593,320.4928990864088,31.69011740550854,41.6557993456009,5.923197960299624,2.692640395211241
1733.823119138059,28.58637047149063,23.964891760713922,68.58921577833658,5.966679873857179,3.0871788861398253
2065.43412601132,263.33873652253044,24.62343803475381,21.12872524605504,5.128375399330894,1.1276138775046243
1454.5332842827293,67.4682998751296,38.38196513604102,46.085999092590306,4.994242455961677,6.209335391107233
2549.2077488977293,308.94373913657904,25.272465600286345,44.61968725711658,5.5153299041207795,6.503638365686594
2532.4051308958005,294.8628649901962,24.233247447020204,58.04391000081102,5.547399251113663,3.8574955123230517
1253.2081324856554,194.68575179479598,35.68657271182364,25.091538324403757,4.597004134470292,2.557792561196486
1695.0473106062936,255.68740750439216,31.692764381429573,75.30919616082758,4.736722433431649,1.7471582374420416
1341.5809576701854,113.16604074614942,25.310372117318007,35.2446561237298,4.338826282658352,0.8897256363543233
